date,Close,Bitcoin,Blockchain,Crypto,Cryptocurrency,Economy,Ethereum,Gold,Market,NFT,,,,,,,,
26/06/17,2478.449951,5.644634482,19.7312484,2.330857473,10.17689698,27.78409961,27.11079888,13.09325427,11.13480599,0.186287628,,,,,,,,
27/06/17,2552.449951,6.617370209,24.97328932,2.287750841,8.854864354,30.85159039,21.83175388,14.96371917,11.13480599,0.11405365,,,,,,,,
28/06/17,2574.790039,6.617370209,23.5436418,2.115324317,8.854864354,28.80659653,18.10536917,7.481859584,12.03762809,0.125459015,,,,,,,,
29/06/17,2539.320068,4.428714823,24.49674015,2.115324317,7.202323572,28.80659653,15.00004858,11.22278938,13.84327231,0.174882263,,,,,,,,
30/06/17,2480.840088,4.428714823,19.7312484,1.684258005,7.202323572,25.73910575,13.44738829,12.15802182,17.45456074,0.171080475,,,,,,,,
01/07/17,2434.550049,4.428714823,14.48920748,1.554938111,6.871815416,16.5366334,11.894728,23.3808112,28.28842602,0.125459015,,,,,,,,
02/07/17,2506.469971,3.94234696,14.96575665,1.684258005,6.871815416,22.67161497,10.96313182,16.83418406,20.16302706,0.140666168,,,,,,,,
03/07/17,2564.060059,4.185530891,18.30160088,1.899791161,7.202323572,27.78409961,11.894728,21.5103463,20.16302706,0.117855438,,,,,,,,
04/07/17,2601.639893,4.185530891,17.34850253,1.942897792,7.202323572,25.73910575,10.65259976,11.22278938,16.55173863,7.54758E-18,,,,,,,,
05/07/17,2601.98999,4.428714823,18.30160088,1.770471267,6.706561338,27.78409961,11.894728,13.09325427,12.9404502,0.129260803,,,,,,,,
06/07/17,2608.560059,4.185530891,18.30160088,1.641151374,6.706561338,30.85159039,10.65259976,7.481859584,7.523517558,0.193891205,,,,,,,,
07/07/17,2518.659912,4.185530891,18.77815005,2.072217685,6.871815416,27.78409961,12.82632417,15.89895162,20.16302706,0.201494782,,,,,,,,
08/07/17,2571.340088,4.185530891,14.0126583,1.468724849,7.037069494,24.71660882,11.27366388,27.12174099,30.09407023,0.201494782,,,,,,,,
09/07/17,2518.439941,3.94234696,13.53610913,1.425618218,7.367577651,27.78409961,9.721003583,22.44557875,21.06584916,0.212900147,,,,,,,,
10/07/17,2372.560059,4.428714823,19.7312484,1.986004423,8.193848041,30.85159039,15.31058064,19.63988141,20.16302706,0.216701935,,,,,,,,
11/07/17,2337.790039,5.158266618,23.06709262,2.24464421,9.020118432,44.14405045,19.96856153,14.02848672,14.74609441,0.087441132,,,,,,,,
12/07/17,2398.840088,5.158266618,20.20779757,2.029111054,8.193848041,30.85159039,15.93164476,16.83418406,13.84327231,0.072233978,,,,,,,,
13/07/17,2357.899902,4.671898755,20.68434675,1.85668453,7.367577651,31.87408732,12.82632417,20.57511386,14.74609441,0.06843219,,,,,,,,
14/07/17,2233.340088,4.915082687,17.8250517,1.641151374,6.706561338,25.73910575,11.27366388,22.44557875,18.35738284,0.148269745,,,,,,,,
15/07/17,1998.859985,5.644634482,14.48920748,1.598044742,7.202323572,20.62662111,11.27366388,26.18650854,26.48278181,0.079837555,,,,,,,,
16/07/17,1929.819946,6.131002345,12.58301078,1.770471267,8.35910212,25.73910575,16.24217682,24.31604365,17.45456074,0.087441132,,,,,,,,
17/07/17,2228.409912,5.644634482,18.30160088,1.813577898,8.193848041,33.91908117,13.75792035,23.3808112,12.03762809,0.098846497,,,,,,,,
18/07/17,2318.879883,5.887818414,21.6374451,1.85668453,6.706561338,32.89658424,15.00004858,12.15802182,12.03762809,0.034216095,,,,,,,,
19/07/17,2273.429932,5.158266618,20.20779757,2.029111054,7.037069494,29.82909346,14.37898447,15.89895162,16.55173863,0.201494782,,,,,,,,
20/07/17,2817.600098,5.644634482,19.25469923,1.899791161,6.706561338,28.80659653,12.82632417,21.5103463,17.45456074,0.087441132,,,,,,,,
21/07/17,2667.76001,5.644634482,17.8250517,1.727364636,7.037069494,24.71660882,10.96313182,19.63988141,15.64891652,0.133062592,,,,,,,,
22/07/17,2810.120117,4.915082687,11.62991243,1.080765168,6.210799104,20.62662111,7.85781123,17.76941651,24.67713759,0.224305511,,,,,,,,
23/07/17,2730.399902,4.915082687,12.58301078,1.770471267,6.54130726,25.73910575,7.85781123,26.18650854,17.45456074,0.133062592,,,,,,,,
24/07/17,2754.860107,4.671898755,20.20779757,1.770471267,6.706561338,33.91908117,8.789407407,23.3808112,9.329161773,0.106450073,,,,,,,,
25/07/17,2576.47998,5.40145055,19.25469923,1.727364636,6.871815416,31.87408732,9.410471524,10.28755693,12.03762809,0.231909088,,,,,,,,
26/07/17,2529.449951,5.40145055,18.77815005,1.770471267,6.706561338,31.87408732,9.099939466,13.09325427,12.03762809,0.18248584,,,,,,,,
27/07/17,2671.780029,4.915082687,20.20779757,1.641151374,5.549782791,26.76160268,8.168343289,26.18650854,12.03762809,0.288935913,,,,,,,,
28/07/17,2809.01001,5.158266618,19.25469923,1.51183148,5.880290947,25.73910575,8.789407407,11.22278938,16.55173863,0.212900147,,,,,,,,
29/07/17,2726.449951,4.671898755,12.58301078,1.468724849,5.384528713,17.55913033,9.099939466,14.02848672,26.48278181,0.144467957,,,,,,,,
30/07/17,2757.179932,4.671898755,12.58301078,1.339404955,5.715036869,25.73910575,7.236747112,10.28755693,20.16302706,0.167278687,,,,,,,,
31/07/17,2875.340088,5.887818414,19.7312484,1.813577898,6.210799104,28.80659653,8.478875348,11.22278938,12.03762809,0.216701935,,,,,,,,
01/08/17,2718.26001,12.21060064,23.5436418,1.899791161,7.698085807,33.91908117,11.27366388,14.02848672,15.64891652,0.133062592,,,,,,,,
02/08/17,2710.669922,10.50831312,23.5436418,2.158430948,8.028593963,31.87408732,9.099939466,8.417092032,15.64891652,0.193891205,,,,,,,,
03/08/17,2804.72998,6.617370209,21.16089592,1.641151374,6.376053182,31.87408732,7.85781123,12.15802182,12.9404502,0.285134125,,,,,,,,
04/08/17,2895.889893,5.644634482,18.77815005,1.770471267,6.54130726,25.73910575,7.236747112,10.28755693,16.55173863,0.140666168,,,,,,,,
05/08/17,3252.909912,7.833289868,16.87195335,1.598044742,6.54130726,18.58162726,8.168343289,15.89895162,22.87149338,0.098846497,,,,,,,,
06/08/17,3213.939941,6.131002345,13.53610913,2.158430948,7.202323572,23.6941119,9.099939466,17.76941651,17.45456074,0.220503723,,,,,,,,
07/08/17,3378.939941,7.590105936,21.6374451,2.158430948,8.028593963,30.85159039,10.65259976,12.15802182,12.03762809,0.117855438,,,,,,,,
08/08/17,3419.939941,8.562841663,23.5436418,2.373964104,9.350626588,31.87408732,11.27366388,11.22278938,11.13480599,0.053225037,,,,,,,,
09/08/17,3342.469971,7.346922004,19.7312484,2.460177366,9.020118432,34.9415781,11.894728,11.22278938,12.03762809,0.231909088,,,,,,,,
10/08/17,3381.280029,6.131002345,22.59054345,2.761923784,9.681134745,33.91908117,9.721003583,11.22278938,14.74609441,0.178684052,,,,,,,,
11/08/17,3650.620117,7.346922004,19.7312484,2.675710522,10.17689698,24.71660882,9.410471524,12.15802182,13.84327231,0.098846497,,,,,,,,
12/08/17,3884.709961,8.562841663,17.34850253,2.58949726,9.515880667,17.55913033,9.721003583,18.70464896,27.38560391,0.201494782,,,,,,,,
13/08/17,4073.26001,10.50831312,16.87195335,2.718817153,10.67265921,22.67161497,10.65259976,12.15802182,14.74609441,0.083639343,,,,,,,,
14/08/17,4325.129883,12.6969685,24.49674015,3.106776834,13.15147039,34.9415781,13.13685623,13.09325427,14.74609441,0.2281073,,,,,,,,
15/08/17,4181.930176,12.6969685,25.4498385,3.020563571,11.00316737,33.91908117,11.58419594,12.15802182,14.74609441,0.171080475,,,,,,,,
16/08/17,4376.629883,10.50831312,26.40293684,2.848137047,10.83791329,34.9415781,10.3420677,11.22278938,9.329161773,0.201494782,,,,,,,,
17/08/17,4331.689941,10.75149705,24.97328932,3.279203359,10.34215106,32.89658424,10.3420677,10.28755693,12.03762809,0.235710876,,,,,,,,
18/08/17,4160.620117,10.02194525,24.02019097,2.805030416,8.854864354,26.76160268,8.478875348,11.22278938,13.84327231,0.235710876,,,,,,,,
19/08/17,4193.700195,9.53557739,17.8250517,2.546390628,10.34215106,18.58162726,7.547279171,14.96371917,21.96867127,0.121657227,,,,,,,,
20/08/17,4087.659912,8.562841663,20.20779757,2.632603891,10.0116429,23.6941119,7.236747112,10.28755693,13.84327231,0.216701935,,,,,,,,
21/08/17,4001.73999,8.806025595,23.5436418,2.675710522,10.34215106,32.89658424,12.20526005,8.417092032,6.620695451,0.262323395,,,,,,,,
22/08/17,4100.52002,9.778761322,30.21533024,2.546390628,9.515880667,35.96407503,10.03153564,11.22278938,7.523517558,0.129260803,,,,,,,,
23/08/17,4151.52002,9.049209526,28.30913354,3.106776834,10.50740514,33.91908117,9.721003583,11.22278938,9.329161773,0.29653949,,,,,,,,
24/08/17,4334.680176,8.562841663,25.92638767,2.97745694,10.67265921,40.05406274,9.099939466,10.28755693,9.329161773,0.18248584,,,,,,,,
25/08/17,4371.600098,8.562841663,26.87948602,2.934350309,11.00316737,26.76160268,9.721003583,8.417092032,11.13480599,0.148269745,,,,,,,,
26/08/17,4352.399902,7.346922004,18.30160088,2.891243678,9.681134745,18.58162726,7.85781123,12.15802182,22.87149338,0.20529657,,,,,,,,
27/08/17,4382.879883,6.131002345,16.87195335,2.675710522,10.17689698,23.6941119,7.85781123,8.417092032,12.03762809,7.54758E-18,,,,,,,,
28/08/17,4382.660156,7.346922004,23.06709262,3.149883465,10.17689698,36.98657195,9.410471524,10.28755693,10.23198388,0.315548431,,,,,,,,
29/08/17,4579.02002,9.292393458,24.97328932,3.451629883,13.64723262,40.05406274,12.82632417,14.02848672,9.329161773,0.216701935,,,,,,,,
30/08/17,4565.299805,9.292393458,28.30913354,3.365416621,12.32519999,43.12155352,13.44738829,10.28755693,12.9404502,0.193891205,,,,,,,,
31/08/17,4703.390137,10.50831312,29.26223189,3.667163039,14.47350301,41.07655966,12.82632417,9.35232448,11.13480599,0.197692993,,,,,,,,
01/09/17,4892.009766,10.75149705,25.92638767,3.667163039,14.47350301,38.00906888,12.82632417,11.22278938,14.74609441,0.231909088,,,,,,,,
02/09/17,4578.77002,10.99468098,20.20779757,3.451629883,13.64723262,17.55913033,12.51579211,14.02848672,23.77431548,0.163476898,,,,,,,,
03/09/17,4582.959961,9.292393458,23.5436418,3.236096727,12.49045407,26.76160268,10.03153564,14.96371917,23.77431548,0.095044708,,,,,,,,
04/09/17,4236.310059,11.96741671,25.92638767,4.012016089,16.45655195,33.91908117,14.37898447,15.89895162,14.74609441,0.243314453,,,,,,,,
05/09/17,4376.529785,11.72423278,27.35603519,3.537843146,14.14299485,51.30152894,12.51579211,10.28755693,11.13480599,0.148269745,,,,,,,,
06/09/17,4597.120117,9.778761322,25.4498385,3.667163039,11.99469184,50.27903201,10.3420677,11.22278938,10.23198388,0.20529657,,,,,,,,
07/09/17,4599.879883,8.806025595,26.40293684,3.580949777,11.82943776,50.27903201,8.168343289,11.22278938,10.23198388,0.209098358,,,,,,,,
08/09/17,4228.75,9.53557739,25.92638767,3.624056408,11.16842145,40.05406274,9.099939466,8.417092032,12.9404502,0.117855438,,,,,,,,
09/09/17,4226.060059,7.103738072,18.30160088,2.934350309,10.17689698,21.64911804,7.547279171,10.28755693,17.45456074,0.254719818,,,,,,,,
10/09/17,4122.939941,7.590105936,19.7312484,2.891243678,10.0116429,29.82909346,6.926215053,9.35232448,17.45456074,0.216701935,,,,,,,,
11/09/17,4161.27002,9.049209526,26.40293684,3.149883465,9.846388823,51.30152894,8.168343289,7.481859584,8.426339666,0.15967511,,,,,,,,
12/09/17,4130.810059,9.292393458,25.92638767,3.451629883,9.846388823,51.30152894,7.85781123,9.35232448,10.23198388,0.190089417,,,,,,,,
13/09/17,3882.590088,12.21060064,25.4498385,3.408523252,12.32519999,52.32402587,10.03153564,11.22278938,10.23198388,0.34216095,,,,,,,,
14/09/17,3154.949951,15.85835962,30.21533024,3.753376302,13.8124867,51.30152894,11.58419594,19.63988141,13.84327231,0.133062592,,,,,,,,
15/09/17,3637.52002,17.31746321,25.4498385,3.71026967,14.47350301,46.1890443,11.894728,12.15802182,17.45456074,0.140666168,,,,,,,,
16/09/17,3625.040039,10.99468098,19.7312484,2.761923784,9.846388823,23.6941119,7.547279171,19.63988141,22.87149338,0.13686438,,,,,,,,
17/09/17,3582.879883,8.076473799,16.87195335,2.330857473,9.020118432,31.87408732,6.926215053,12.15802182,16.55173863,0.216701935,,,,,,,,
18/09/17,4065.199951,10.26512919,29.26223189,2.934350309,10.83791329,59.48150436,9.099939466,11.22278938,14.74609441,0.216701935,,,,,,,,
19/09/17,3924.969971,9.53557739,27.35603519,3.020563571,10.17689698,58.45900743,9.099939466,11.22278938,12.03762809,0.193891205,,,,,,,,
20/09/17,3905.949951,8.076473799,26.87948602,2.373964104,9.18537251,63.57149207,7.547279171,9.35232448,11.13480599,0.152071533,,,,,,,,
21/09/17,3631.040039,8.076473799,26.87948602,2.373964104,8.524356198,51.30152894,7.547279171,12.15802182,10.23198388,0.110251862,,,,,,,,
22/09/17,3630.699951,7.590105936,24.02019097,2.24464421,7.532831729,46.1890443,6.615682994,14.96371917,19.26020495,0.13686438,,,,,,,,
23/09/17,3792.399902,5.40145055,16.87195335,1.770471267,7.202323572,23.6941119,5.684086818,16.83418406,22.87149338,0.155873322,,,,,,,,
24/09/17,3682.840088,5.40145055,18.30160088,1.813577898,6.54130726,32.89658424,5.0630227,17.76941651,17.45456074,0.167278687,,,,,,,,
25/09/17,3926.070068,6.131002345,26.40293684,2.417070735,7.863339885,53.34652279,6.305150935,13.09325427,9.329161773,0.197692993,,,,,,,,
26/09/17,3892.350098,6.617370209,26.40293684,2.546390628,8.193848041,54.36901972,6.305150935,14.02848672,10.23198388,0.106450073,,,,,,,,
27/09/17,4200.669922,6.617370209,25.92638767,2.848137047,10.0116429,47.21154123,6.615682994,12.15802182,11.13480599,0.29653949,,,,,,,,
28/09/17,4174.72998,6.617370209,27.83258437,2.934350309,10.67265921,60.50400129,6.305150935,9.35232448,9.329161773,0.36497168,,,,,,,,
29/09/17,4163.069824,6.374186277,25.4498385,2.934350309,9.515880667,52.32402587,6.305150935,10.28755693,11.13480599,0.13686438,,,,,,,,
30/09/17,4338.709961,5.644634482,16.87195335,2.58949726,8.854864354,24.71660882,5.684086818,15.89895162,19.26020495,0.087441132,,,,,,,,
01/10/17,4403.740234,5.40145055,18.30160088,2.805030416,8.689610276,32.89658424,5.373554759,14.02848672,14.74609441,0.186287628,,,,,,,,
02/10/17,4409.319824,6.617370209,29.26223189,2.718817153,9.846388823,53.34652279,5.994618876,12.15802182,11.13480599,0.224305511,,,,,,,,
03/10/17,4317.47998,6.617370209,27.35603519,2.891243678,9.020118432,54.36901972,5.994618876,14.02848672,10.23198388,0.235710876,,,,,,,,
04/10/17,4229.359863,6.617370209,28.30913354,2.373964104,8.524356198,56.41401358,5.684086818,14.02848672,15.64891652,0.110251862,,,,,,,,
05/10/17,4328.410156,5.887818414,26.87948602,2.503283997,8.193848041,54.36901972,5.684086818,7.481859584,12.03762809,0.25091803,,,,,,,,
06/10/17,4370.810059,5.40145055,27.35603519,2.58949726,8.35910212,48.23403816,5.684086818,13.09325427,16.55173863,0.220503723,,,,,,,,
07/10/17,4426.890137,5.40145055,18.30160088,2.330857473,7.532831729,25.73910575,5.994618876,17.76941651,21.96867127,0.15967511,,,,,,,,
08/10/17,4610.47998,5.644634482,20.68434675,2.460177366,7.863339885,39.03156581,5.373554759,16.83418406,21.06584916,0.174882263,,,,,,,,
09/10/17,4772.02002,8.076473799,28.30913354,2.761923784,8.854864354,53.34652279,6.926215053,13.09325427,14.74609441,0.334557373,,,,,,,,
10/10/17,4781.990234,8.562841663,33.55117446,2.632603891,9.515880667,54.36901972,6.305150935,14.02848672,14.74609441,0.288935913,,,,,,,,
11/10/17,4826.47998,8.319657731,32.12152694,2.675710522,9.18537251,56.41401358,6.305150935,12.15802182,12.03762809,0.133062592,,,,,,,,
12/10/17,5446.910156,14.15607209,35.93392034,3.020563571,11.33367553,67.66147978,8.789407407,15.89895162,16.55173863,0.152071533,,,,,,,,
13/10/17,5647.209961,17.07427927,35.93392034,3.106776834,12.15994592,48.23403816,11.58419594,14.02848672,6.620695451,0.224305511,,,,,,,,
14/10/17,5831.790039,11.23786491,23.5436418,2.675710522,9.846388823,29.82909346,9.099939466,21.5103463,21.06584916,0.102648285,,,,,,,,
15/10/17,5678.189941,10.26512919,22.59054345,2.805030416,11.16842145,33.91908117,9.410471524,19.63988141,16.55173863,0.098846497,,,,,,,,
16/10/17,5725.589844,10.75149705,37.84011704,3.236096727,11.33367553,59.48150436,11.894728,14.02848672,12.03762809,0.190089417,,,,,,,,
17/10/17,5605.509766,10.26512919,40.69941208,3.192990096,11.33367553,53.34652279,9.721003583,22.44557875,11.13480599,0.239512665,,,,,,,,
18/10/17,5590.689941,9.049209526,37.84011704,3.063670203,11.00316737,53.34652279,9.721003583,13.09325427,12.03762809,0.269926971,,,,,,,,
19/10/17,5708.52002,9.778761322,33.07462529,2.891243678,10.17689698,53.34652279,7.85781123,15.89895162,12.03762809,0.31935022,,,,,,,,
20/10/17,6011.450195,11.96741671,34.50427281,3.020563571,10.34215106,39.03156581,8.168343289,19.63988141,14.74609441,0.212900147,,,,,,,,
21/10/17,6031.600098,13.4265203,28.78568272,2.761923784,10.67265921,24.71660882,8.478875348,21.5103463,21.06584916,0.106450073,,,,,,,,
22/10/17,6008.419922,10.99468098,25.92638767,2.417070735,9.020118432,29.82909346,6.615682994,15.89895162,14.74609441,0.209098358,,,,,,,,
23/10/17,5930.319824,12.45378457,39.26976456,2.761923784,10.50740514,53.34652279,8.789407407,19.63988141,11.13480599,0.2281073,,,,,,,,
24/10/17,5526.640137,13.91288816,40.69941208,3.149883465,10.83791329,53.34652279,8.789407407,23.3808112,12.03762809,0.220503723,,,,,,,,
25/10/17,5750.799805,12.21060064,38.31666621,2.848137047,11.16842145,54.36901972,7.547279171,14.96371917,12.9404502,0.349764526,,,,,,,,
26/10/17,5904.830078,12.21060064,38.31666621,3.020563571,10.50740514,53.34652279,7.547279171,15.89895162,16.55173863,0.2281073,,,,,,,,
27/10/17,5780.899902,10.50831312,34.50427281,2.761923784,9.18537251,43.12155352,7.547279171,11.22278938,14.74609441,0.13686438,,,,,,,,
28/10/17,5753.089844,8.562841663,24.02019097,2.158430948,8.193848041,25.73910575,5.994618876,15.89895162,17.45456074,0.117855438,,,,,,,,
29/10/17,6153.850098,8.806025595,24.49674015,2.503283997,9.020118432,32.89658424,6.615682994,12.15802182,15.64891652,0.220503723,,,,,,,,
30/10/17,6130.529785,11.23786491,36.41046951,2.761923784,9.846388823,47.21154123,7.547279171,7.481859584,11.13480599,0.315548431,,,,,,,,
31/10/17,6468.399902,13.18333637,35.93392034,2.891243678,10.17689698,52.32402587,8.478875348,4.67616224,12.03762809,0.243314453,,,,,,,,
01/11/17,6767.310059,16.34472748,39.26976456,3.408523252,11.82943776,50.27903201,10.03153564,11.22278938,14.74609441,0.186287628,,,,,,,,
02/11/17,7078.5,23.15387757,44.03525631,3.580949777,14.80401117,65.61648592,12.51579211,9.35232448,17.45456074,0.231909088,,,,,,,,
03/11/17,7207.759766,20.96522218,44.51180548,3.667163039,14.30824893,47.21154123,10.96313182,14.02848672,21.06584916,0.140666168,,,,,,,,
04/11/17,7379.950195,15.37199175,33.07462529,2.805030416,12.32519999,25.73910575,9.099939466,15.89895162,26.48278181,0.15967511,,,,,,,,
05/11/17,7407.410156,14.88562389,29.73878107,3.192990096,11.4989296,30.85159039,9.099939466,17.76941651,17.45456074,0.190089417,,,,,,,,
06/11/17,7022.759766,17.08707843,39.37400969,3.132640813,13.43690925,61.27087398,9.37671804,15.89895162,18.35738284,0.18248584,,,,,,,,
07/11/17,7144.379883,16.07594524,42.45668716,3.425765905,12.43036168,59.14067205,11.29391597,8.417092032,19.66145922,0.27372876,,,,,,,,
08/11/17,7459.689941,18.09821162,46.5669238,3.425765905,14.44345681,53.81516722,12.25251493,14.02848672,19.66145922,0.226282441,,,,,,,,
09/11/17,7143.580078,16.07594524,42.45668716,3.425765905,13.43690925,59.14067205,12.73181442,12.15802182,23.57368835,0.244531025,,,,,,,,
10/11/17,6618.140137,20.120478,39.37400969,3.425765905,13.43690925,38.90375369,10.335317,12.15802182,22.26961197,7.54758E-18,,,,,,,,
11/11/17,6357.600098,19.10934481,30.12597727,3.132640813,12.43036168,26.1225421,9.37671804,19.63988141,28.78999386,0.171536689,,,,,,,,
12/11/17,5950.069824,24.16501076,32.18109559,4.012016089,15.45000438,36.77355176,9.37671804,23.3808112,23.57368835,0.131389805,,,,,,,,
13/11/17,6559.490234,21.13161119,40.40156885,3.718890997,14.44345681,60.20577302,9.856017522,16.83418406,19.66145922,0.262779609,,,,,,,,
14/11/17,6635.75,17.08707843,42.45668716,3.718890997,12.43036168,63.40107591,9.856017522,14.96371917,17.05330647,0.226282441,,,,,,,,
15/11/17,7315.540039,17.08707843,42.45668716,4.012016089,13.43690925,62.33597495,9.856017522,14.96371917,20.9655356,0.27372876,,,,,,,,
16/11/17,7871.689941,17.08707843,41.42912801,3.718890997,13.43690925,51.68496529,9.37671804,13.09325427,19.66145922,0.200734424,,,,,,,,
17/11/17,7708.990234,19.10934481,40.40156885,3.718890997,14.44345681,46.35946046,9.37671804,12.15802182,27.48591748,0.186135557,,,,,,,,
18/11/17,7790.149902,15.06481205,24.98818148,3.718890997,14.44345681,22.9272392,7.459520111,21.5103463,27.48591748,0.19343499,,,,,,,,
19/11/17,8036.490234,14.05367886,28.07085896,3.425765905,12.43036168,36.77355176,11.29391597,26.18650854,22.26961197,0.229932158,,,,,,,,
20/11/17,8200.639648,18.09821162,43.48424632,4.598266273,15.45000438,53.81516722,11.77321545,18.70464896,24.87776473,0.226282441,,,,,,,,
21/11/17,8071.259766,19.10934481,47.59448295,4.012016089,15.45000438,48.48966239,11.77321545,15.89895162,23.57368835,0.116790938,,,,,,,,
22/11/17,8253.549805,17.08707843,46.5669238,4.012016089,15.45000438,34.64334983,10.81461649,14.96371917,31.39814661,0.164237256,,,,,,,,
23/11/17,8038.77002,15.06481205,39.37400969,3.718890997,14.44345681,32.5131479,18.00410872,14.02848672,26.1818411,0.240881309,,,,,,,,
24/11/17,8253.69043,15.06481205,39.37400969,4.012016089,14.44345681,22.9272392,20.87990561,24.31604365,26.1818411,0.189785273,,,,,,,,
25/11/17,8790.919922,16.07594524,30.12597727,4.305141181,18.46964708,22.9272392,20.40060613,23.3808112,27.48591748,0.138689238,,,,,,,,
26/11/17,9330.549805,24.16501076,36.29133222,4.598266273,20.48274222,27.18764306,18.00410872,26.18650854,23.57368835,0.069344619,,,,,,,,
27/11/17,9818.349609,32.25407628,54.78739706,6.063891733,26.52202762,47.42456142,21.3592051,19.63988141,19.66145922,0.153288105,,,,,,,,
28/11/17,10058.79981,39.33200861,60.952752,6.063891733,28.53512275,55.94536915,21.83850458,17.76941651,23.57368835,0.197084707,,,,,,,,
29/11/17,9888.610352,59.5546724,73.2834619,8.115767378,41.62024112,48.48966239,29.98659578,14.96371917,22.26961197,0.262779609,,,,,,,,
30/11/17,10233.59961,49.44334051,63.00787032,6.650141917,33.56786059,63.40107591,25.19360095,14.96371917,22.26961197,0.153288105,,,,,,,,
01/12/17,10975.59961,38.32087542,55.81495622,6.357016825,27.52857518,48.48966239,19.44200717,17.76941651,24.87776473,0.310225928,,,,,,,,
02/12/17,11074.59961,29.22067671,45.53936464,6.063891733,24.50893248,25.05744113,18.4834082,19.63988141,40.52668125,0.200734424,,,,,,,,
03/12/17,11323.2002,30.2318099,42.45668716,6.357016825,25.51548005,33.57824886,17.52480924,17.76941651,28.78999386,0.226282441,,,,,,,,
04/12/17,11657.2002,35.28747585,60.952752,9.288267746,32.56131302,61.27087398,20.40060613,14.96371917,23.57368835,0.310225928,,,,,,,,
05/12/17,11916.7002,34.27634266,61.98031116,9.87451793,34.57440815,54.88026819,23.75570251,14.96371917,19.66145922,0.127740088,,,,,,,,
06/12/17,14291.5,48.43220732,68.14566611,12.51264376,39.60714599,51.68496529,25.67290044,16.83418406,22.26961197,0.18248584,,,,,,,,
07/12/17,17899.69922,98.98886681,100,12.80576885,45.64643139,50.61986432,32.86239267,17.76941651,28.78999386,0.142338955,,,,,,,,
08/12/17,16569.40039,91.91093448,83.55905348,10.75389321,45.64643139,47.42456142,29.98659578,21.5103463,27.48591748,0.175186406,,,,,,,,
09/12/17,15178.2002,57.53240602,63.00787032,9.87451793,45.64643139,27.18764306,27.11079888,24.31604365,26.1818411,0.098542354,,,,,,,,
10/12/17,15455.40039,56.52127283,57.87007453,8.995142654,39.60714599,33.57824886,23.27640302,22.44557875,23.57368835,0.069344619,,,,,,,,
11/12/17,16936.80078,62.58807197,73.2834619,10.16764302,42.62678869,58.07557108,26.15219992,22.44557875,17.05330647,0.248180742,,,,,,,,
12/12/17,17415.40039,60.56580559,84.58661263,15.15076959,66.78393029,52.75006625,41.96908283,15.89895162,22.26961197,0.178836123,,,,,,,,
13/12/17,16408.19922,52.47674007,81.50393516,14.5645194,64.77083516,51.68496529,47.72067662,13.09325427,20.9655356,0.233581875,,,,,,,,
14/12/17,16564,46.40994094,75.33858021,15.15076959,59.73809732,50.61986432,33.34169215,20.57511386,19.66145922,0.291977344,,,,,,,,
15/12/17,17706.90039,42.36540818,72.25590274,13.39201903,53.69881192,41.03395562,25.67290044,22.44557875,23.57368835,0.153288105,,,,,,,,
16/12/17,19497.40039,45.39880775,57.87007453,12.80576885,54.70535949,18.66683533,26.15219992,20.57511386,27.48591748,0.069344619,,,,,,,,
17/12/17,19140.80078,47.42107413,61.98031116,14.85764449,53.69881192,25.05744113,27.11079888,26.18650854,27.48591748,0.145988672,,,,,,,,
18/12/17,19114.19922,46.40994094,74.31102106,16.90952014,53.69881192,42.09905659,27.59009836,23.3808112,22.26961197,0.164237256,,,,,,,,
19/12/17,17776.69922,51.46560688,91.77952674,16.90952014,61.75119246,39.96885466,35.25889008,18.70464896,22.26961197,0.145988672,,,,,,,,
20/12/17,16624.59961,68.65487111,87.66929011,16.61639505,61.75119246,36.77355176,29.50729629,19.63988141,26.1818411,0.215333291,,,,,,,,
21/12/17,15802.90039,53.48787326,95.88976337,17.20264523,60.74464489,30.38294596,27.11079888,15.89895162,27.48591748,0.237231592,,,,,,,,
22/12/17,13831.79981,100,87.66929011,20.72014634,86.91488163,20.79703727,32.38309319,18.70464896,32.70222299,0.09124292,,,,,,,,
23/12/17,14699.2002,62.58807197,60.952752,15.15076959,57.72500219,10.14602761,23.75570251,19.63988141,30.09407023,0.124090371,,,,,,,,
24/12/17,13925.79981,46.40994094,47.59448295,12.80576885,49.67262166,8.015825673,20.40060613,14.02848672,35.31037574,0.072994336,,,,,,,,
25/12/17,14026.59961,41.35427499,51.70471958,12.80576885,45.64643139,6.950724707,19.92130665,28.05697344,24.87776473,0.175186406,,,,,,,,
26/12/17,16099.79981,40.3431418,63.00787032,12.51264376,40.61369355,18.66683533,19.44200717,27.12174099,15.74923009,0.069344619,,,,,,,,
27/12/17,15838.5,40.3431418,64.03542948,13.68514413,45.64643139,20.79703727,20.40060613,22.44557875,15.74923009,0.233581875,,,,,,,,
28/12/17,14606.5,38.32087542,60.952752,13.68514413,49.67262166,20.79703727,19.44200717,22.44557875,17.05330647,0.164237256,,,,,,,,
29/12/17,14656.2002,34.27634266,51.70471958,15.15076959,54.70535949,19.7319363,18.4834082,20.57511386,22.26961197,0.215333291,,,,,,,,
30/12/17,12952.2002,35.28747585,47.59448295,15.73701977,60.74464489,15.47153244,18.00410872,26.18650854,23.57368835,0.281028193,,,,,,,,
